Customer_ID,Age,Gender,City,Monthly_Income,Balance,Credit_Score,Account_Type,Loan_Amount,Loan_Status,Transaction_Count,Transaction_Value,Customer_Since,Quality_Score,Churn_Risk,Fraud_Flag
101631,60,Female,Hyderabad,156077.0,1117255.0,659.0,Savings,2847617,Closed,80,61997,2021-02-15,10.0,Medium,No
101632,57,Male,Chennai,65411.0,142891.0,738.0,Current,1076080,Closed,19,73209,2021-08-25,8.75,Medium,No
101633,55,Male,Bangalore,55772.0,340566.0,845.0,Savings,1273861,No Loan,42,162975,2019-10-15,10.0,Low,No
101634,65,Male,Mumbai,145856.0,1147956.0,793.0,Current,3263771,No Loan,100,323365,2016-03-25,10.0,Low,No
101635,44,Male,Mumbai,107505.0,397412.0,783.0,Savings,859630,Closed,37,146385,2020-04-24,10.0,Low,No
101636,54,Female,Vizag,39887.0,110360.0,850.0,Savings,624539,Active,23,13175,2019-01-06,7.94,Low,No
101637,57,Male,Chennai,113731.0,447511.0,550.0,Savings,1518901,Active,24,17023,2024-12-10,10.0,High,No
101638,35,Female,Hyderabad,130613.0,545850.0,680.0,Current,2783665,No Loan,63,203983,2024-01-15,10.0,Medium,No
101639,40,Female,Mumbai,215622.0,1718442.0,667.0,Savings,3604735,No Loan,83,204276,2021-07-03,10.0,Medium,No
101640,24,Male,Vizag,70539.0,539976.0,534.0,Current,834548,Active,39,28795,2022-02-01,10.0,High,No
101641,58,Female,Chennai,134082.0,282339.0,618.0,Savings,1830392,Active,25,92812,2021-02-02,10.0,Medium,No
101642,20,Female,Chennai,,453217.0,673.0,Savings,436372,Closed,58,281288,2018-06-14,10.0,Medium,No
101643,21,Male,Bangalore,125799.0,301758.0,633.0,Savings,836177,No Loan,31,68131,2018-04-12,10.0,Medium,No
101644,55,Male,Vizag,38229.0,90092.0,792.0,Savings,409881,Active,13,16110,2024-12-01,6.63,Low,No
101645,54,Male,Bangalore,175865.0,589572.0,753.0,Savings,2530968,Closed,29,141157,2015-11-10,10.0,Low,No
101646,53,Female,Mumbai,148025.0,881240.0,818.0,Savings,1689243,Closed,72,290706,2019-11-26,10.0,Low,No
101647,67,Female,Hyderabad,75213.0,253119.0,772.0,Savings,1299055,Active,25,53907,2023-06-27,10.0,Low,No
101648,61,Male,Bangalore,119386.0,725993.0,606.0,Savings,2470516,Active,56,214753,2015-05-31,10.0,Medium,No
101649,50,Female,Bangalore,50300.0,191048.0,790.0,Savings,607228,No Loan,18,71948,2020-08-11,10.0,Low,No
101650,50,Female,Mumbai,58610.0,234920.0,836.0,Savings,541105,Active,23,59462,2022-10-09,10.0,Low,No
101651,67,Female,Hyderabad,30907.0,141534.0,639.0,Savings,406994,Active,19,56400,2018-03-29,8.36,Medium,No
101652,25,Female,Vizag,108617.0,636104.0,719.0,Savings,1909732,No Loan,62,72582,2015-12-05,10.0,Medium,No
101653,60,Female,Chennai,121145.0,934696.0,730.0,Savings,743447,Active,55,230655,2016-07-10,10.0,Medium,No
101654,39,Male,Hyderabad,50180.0,140342.0,817.0,Savings,1088476,Closed,19,22135,2022-05-30,8.91,Low,No
101655,58,Female,Chennai,101922.0,419480.0,644.0,Savings,1843924,Closed,40,71728,2015-11-23,10.0,Medium,No
101656,67,Male,Bangalore,96625.0,316997.0,797.0,Current,1246414,Closed,30,122664,2019-02-15,10.0,Low,No
101657,54,Female,Chennai,125660.0,402039.0,792.0,Current,2131239,Active,36,144213,2021-03-01,10.0,Low,No
101658,52,Male,Chennai,164288.0,711440.0,713.0,Current,4035729,Active,63,230604,2022-12-05,10.0,Medium,No
101659,48,Male,Chennai,163018.0,442901.0,694.0,Savings,3353547,No Loan,27,121507,2015-06-22,10.0,Medium,No
101660,56,Male,Bangalore,92034.0,530717.0,612.0,Savings,644966,Active,51,139206,2019-04-02,10.0,Medium,No
101661,26,Male,Bangalore,76516.0,585360.0,771.0,Savings,617479,Active,55,60986,2024-07-31,10.0,Low,No
101662,58,Male,Vizag,116878.0,646783.0,778.0,Current,611321,Closed,53,161377,2023-04-22,10.0,Low,No
101663,47,Female,Chennai,97762.0,,795.0,Savings,2290616,Closed,32,21808,2020-03-18,10.0,Low,No
101664,18,Male,Bangalore,,485040.0,591.0,Savings,1471657,No Loan,25,18197,2015-04-09,10.0,High,No
101665,30,Female,Bangalore,173242.0,988899.0,717.0,Savings,1155966,No Loan,91,50667,2023-06-04,10.0,Medium,No
101666,29,Female,Hyderabad,175168.0,1093077.0,801.0,Current,1741691,No Loan,78,72129,2018-03-14,10.0,Low,No
101667,26,Male,Vizag,46209.0,137801.0,830.0,Savings,914748,Active,19,48210,2021-06-20,8.85,Low,No
101668,39,Female,Hyderabad,154001.0,531648.0,724.0,Current,3543290,Closed,58,37361,2024-05-28,10.0,Medium,No
101669,21,Male,Chennai,117719.0,850730.0,522.0,Savings,2243873,No Loan,74,323359,2022-04-29,10.0,High,No
101670,45,Male,Hyderabad,33567.0,230352.0,653.0,Savings,359298,Active,38,121722,2018-11-17,10.0,Medium,No
101671,33,Female,Vizag,78126.0,612571.0,740.0,Savings,1340208,Closed,71,317264,2017-02-27,10.0,Medium,No
101672,45,Male,Hyderabad,41036.0,127596.0,801.0,Savings,298195,Closed,29,48736,2023-07-31,8.64,Low,No
101673,27,Male,Hyderabad,77457.0,604627.0,720.0,Savings,964612,No Loan,53,210111,2015-07-10,10.0,Medium,No
101674,37,Female,Hyderabad,43176.0,192767.0,666.0,Savings,907136,Closed,27,134921,2015-04-19,10.0,Medium,No
101675,25,Female,Bangalore,127157.0,605833.0,674.0,Current,2704746,Closed,57,29692,2019-01-26,10.0,Medium,No
101676,50,Female,Hyderabad,75858.0,576738.0,831.0,Savings,622580,No Loan,54,216519,2015-08-10,10.0,Low,No
101677,50,Female,Mumbai,76656.0,307333.0,848.0,Savings,1403874,Active,17,27239,2023-06-09,10.0,Low,No
101678,20,Female,Bangalore,67328.0,536270.0,597.0,Savings,1625373,Active,60,229940,2015-02-21,10.0,High,No
101679,37,Male,Chennai,79190.0,514554.0,753.0,Savings,1803562,Closed,54,171236,2024-12-09,10.0,Low,No
101680,39,Female,Chennai,94120.0,544258.0,667.0,Savings,1073143,No Loan,53,208000,2020-09-30,10.0,Medium,No
101681,57,Male,Bangalore,65226.0,204390.0,785.0,Savings,716098,No Loan,22,19871,2019-09-21,10.0,Low,No
101682,61,Female,Mumbai,106038.0,424626.0,563.0,Savings,2022066,Active,36,19458,2016-10-24,10.0,High,No
101683,64,Male,Mumbai,105138.0,683250.0,650.0,Current,1374967,No Loan,54,248855,2018-09-27,10.0,Medium,No
101684,19,Male,Mumbai,246511.0,1142471.0,575.0,Savings,4844856,Active,100,376909,2019-01-02,10.0,High,No
101685,55,Male,Bangalore,123391.0,464954.0,844.0,Savings,2461813,Closed,43,27032,2023-07-15,10.0,Low,No
101686,57,Male,Bangalore,110499.0,826461.0,717.0,Savings,1673714,Active,54,90340,2016-04-21,10.0,Medium,No
101687,20,Male,Hyderabad,45933.0,262829.0,640.0,Savings,779734,No Loan,32,73807,2020-07-26,10.0,Medium,No
101688,42,Male,Mumbai,210352.0,1192115.0,812.0,Current,4320050,No Loan,71,246604,2016-09-29,10.0,Low,No
101689,34,Male,Mumbai,77260.0,508107.0,784.0,Savings,1619082,Active,51,46511,2024-03-10,10.0,Low,No
101690,52,Male,Vizag,,186440.0,777.0,Savings,1047235,No Loan,26,67327,2024-11-25,10.0,Low,No
101691,62,Female,Bangalore,157887.0,541194.0,,Current,3464036,Active,28,62580,2023-02-16,10.0,Medium,No
101692,58,Male,Bangalore,70816.0,180533.0,570.0,Savings,1502869,Active,27,15496,2023-04-06,9.93,High,No
101693,24,Male,Vizag,115933.0,774351.0,518.0,Current,603325,Active,26,38604,2019-08-21,10.0,High,No
101694,56,Female,Vizag,112081.0,523376.0,649.0,Current,2553285,Closed,57,128005,2020-03-04,10.0,Medium,No
101695,53,Male,Vizag,45168.0,359997.0,732.0,Savings,1049346,Closed,35,36611,2015-10-27,10.0,Medium,No
101696,18,Female,Bangalore,54003.0,141643.0,671.0,Savings,511597,Active,24,13901,2022-11-03,8.62,Medium,No
101697,30,Male,Bangalore,106064.0,816435.0,783.0,Savings,1247402,No Loan,72,290165,2020-05-10,10.0,Low,No
101698,65,Female,Vizag,29212.0,189138.0,621.0,Savings,651945,Active,23,46052,2023-04-07,10.0,Medium,No
101699,48,Male,Vizag,107983.0,746165.0,725.0,Current,2676039,Closed,75,286031,2019-10-15,10.0,Medium,No
101700,47,Female,Bangalore,132305.0,813885.0,651.0,Current,1336957,Active,34,29363,2023-06-29,10.0,Medium,No
101701,59,Female,Vizag,23573.0,55085.0,679.0,Savings,348190,Closed,23,55454,2022-04-13,5.16,Medium,No
101702,39,Male,Hyderabad,49417.0,140651.0,810.0,Current,685806,No Loan,24,88200,2016-06-21,9.05,Low,No
101703,66,Male,Hyderabad,64946.0,411831.0,603.0,Savings,1501730,Active,50,81171,2018-07-03,10.0,Medium,No
101704,28,Female,Hyderabad,63622.0,342414.0,699.0,Savings,1287863,Closed,26,44752,2016-12-15,10.0,Medium,No
101705,56,Male,Hyderabad,115898.0,255008.0,777.0,Current,1309800,Closed,26,19859,2017-09-08,10.0,Low,No
101706,58,Female,Bangalore,87025.0,297023.0,566.0,Savings,746384,Closed,21,83517,2018-04-17,10.0,High,No
101707,53,Male,Vizag,62530.0,354356.0,,Savings,417827,Active,36,71813,2023-05-08,10.0,Medium,No
101708,57,Female,Hyderabad,139828.0,895718.0,735.0,Current,1846666,Active,72,226545,2018-09-19,10.0,Medium,No
101709,53,Male,Mumbai,47202.0,310017.0,823.0,Savings,572302,Closed,36,20264,2022-06-15,10.0,Low,No
101710,32,Male,Chennai,130393.0,453797.0,842.0,Savings,3259489,Closed,42,87998,2024-02-17,10.0,Low,No
101711,25,Female,Vizag,76153.0,183376.0,823.0,Savings,1254827,Active,28,31439,2023-08-05,10.0,Low,No
101712,58,Male,Bangalore,128247.0,656454.0,599.0,Savings,1202619,No Loan,76,49567,2020-06-08,10.0,High,No
101713,20,Female,Hyderabad,140051.0,625135.0,527.0,Current,3289080,Active,59,72073,2016-07-31,10.0,High,No
101714,27,Female,Hyderabad,42268.0,232895.0,669.0,Savings,325013,Closed,26,53160,2023-08-26,10.0,Medium,No
101715,28,Female,Mumbai,170301.0,761507.0,694.0,Savings,934018,No Loan,86,337680,2016-03-03,10.0,Medium,No
101716,64,Male,Chennai,52623.0,383464.0,792.0,Savings,789324,Closed,32,66414,2022-09-18,10.0,Low,No
101717,54,Female,Bangalore,80225.0,625166.0,672.0,Savings,1026230,Active,57,246474,2022-01-26,10.0,Medium,No
101718,55,Male,Chennai,119860.0,517813.0,755.0,Current,2460271,Active,34,149274,2016-12-08,10.0,Low,No
101719,62,Male,Hyderabad,49887.0,364943.0,630.0,Savings,626611,Active,20,10830,2022-01-27,10.0,Medium,No
101720,46,Male,Hyderabad,157615.0,1012283.0,691.0,Current,3897093,Active,74,124632,2016-12-02,10.0,Medium,No
101721,64,Male,Bangalore,168227.0,673410.0,700.0,Savings,1008730,No Loan,36,171619,2019-12-26,10.0,Medium,No
101722,54,Male,Hyderabad,114383.0,802369.0,762.0,Current,1033784,Closed,47,54917,2016-07-28,10.0,Low,No
101723,46,Male,Chennai,117533.0,576135.0,688.0,Current,2315289,Active,22,20298,2017-02-21,10.0,Medium,No
101724,65,Female,Hyderabad,144576.0,452875.0,648.0,Savings,1775878,No Loan,27,123975,2020-10-07,10.0,Medium,No
101725,27,Male,Vizag,85355.0,395130.0,695.0,Savings,1291244,No Loan,42,195607,2017-08-22,10.0,Medium,No
101726,69,Male,Chennai,61171.0,208774.0,656.0,Savings,1283321,Active,22,37233,2024-07-23,10.0,Medium,No
101727,25,Female,Vizag,89499.0,531273.0,831.0,Current,1221371,No Loan,37,180266,2022-05-24,10.0,Low,No
101728,63,Female,Vizag,78147.0,622916.0,720.0,Savings,1233745,Active,45,78386,2015-01-31,10.0,Medium,No
101729,55,Female,Chennai,113725.0,789349.0,827.0,Current,2453635,Closed,62,305335,2017-05-23,10.0,Low,No
101730,36,Female,Chennai,134199.0,572885.0,820.0,Current,2057992,Closed,37,82329,2020-09-26,10.0,Low,No
101731,67,Male,Chennai,165579.0,456278.0,655.0,Savings,3935796,Closed,49,95275,2024-02-04,10.0,Medium,No
101732,32,Male,Bangalore,136682.0,958824.0,708.0,Savings,1223570,Active,76,193735,2015-12-03,10.0,Medium,No
101733,50,Female,Bangalore,199282.0,695893.0,673.0,Current,1270504,No Loan,80,125105,2022-12-11,10.0,Medium,No
101734,44,Female,Bangalore,43532.0,273782.0,756.0,Savings,996995,Active,29,112766,2024-01-04,10.0,Low,No
101735,51,Male,Mumbai,166053.0,781001.0,672.0,Savings,4102788,Closed,67,328781,2017-11-20,10.0,Medium,No
101736,60,Male,Vizag,104961.0,317117.0,732.0,Savings,668413,No Loan,42,25154,2015-04-18,10.0,Medium,No
101737,56,Male,Bangalore,65230.0,411646.0,781.0,Savings,1164676,Active,25,110554,2018-10-23,10.0,Low,No
101738,33,Male,Hyderabad,105864.0,841802.0,738.0,Current,1155719,Active,62,79810,2019-12-28,10.0,Medium,No
101739,33,Female,Chennai,168043.0,670810.0,837.0,Savings,4118065,No Loan,69,263201,2022-10-30,10.0,Low,No
101740,36,Male,Hyderabad,141161.0,304280.0,727.0,Current,3517921,No Loan,35,113994,2022-03-17,10.0,Medium,No
101741,41,Male,Hyderabad,84524.0,243534.0,658.0,Savings,949946,Active,32,95717,2017-06-11,10.0,Medium,No
101742,64,Female,Hyderabad,101587.0,229954.0,777.0,Savings,2035206,Closed,30,148836,2015-05-27,10.0,Low,No
101743,63,Female,Bangalore,69236.0,311507.0,737.0,Savings,922902,No Loan,36,133546,2023-05-23,10.0,Medium,No
101744,64,Female,Chennai,53926.0,390654.0,642.0,Savings,1326548,Active,30,112913,2024-06-30,10.0,Medium,No
101745,34,Male,Vizag,27288.0,192009.0,657.0,Savings,362458,Active,23,97498,2020-11-01,10.0,Medium,No
101746,35,Male,Vizag,76628.0,354849.0,706.0,Savings,900453,Active,26,128322,2021-01-27,10.0,Medium,No
101747,49,Female,Mumbai,89645.0,392070.0,683.0,Savings,1592114,Active,37,100856,2016-04-09,10.0,Medium,No
101748,25,Male,Vizag,46863.0,300746.0,794.0,Savings,1144421,Closed,34,91091,2022-10-17,10.0,Low,No
101749,52,Male,Bangalore,99895.0,671112.0,664.0,Savings,825077,Closed,34,107331,2020-08-06,10.0,Medium,No
101750,21,Male,Hyderabad,74310.0,514933.0,700.0,Savings,1704490,Active,19,82357,2021-05-01,10.0,Medium,No
101751,67,Female,Bangalore,136123.0,494194.0,593.0,Savings,2787068,Active,44,87520,2021-04-22,10.0,High,No
101752,68,Male,Mumbai,147697.0,984288.0,662.0,Savings,1182650,No Loan,98,51098,2016-02-06,10.0,Medium,No
101753,18,Female,Vizag,107464.0,668043.0,663.0,Savings,2461241,No Loan,52,259042,2016-12-16,10.0,Medium,No
101754,63,Male,Hyderabad,103528.0,424662.0,684.0,Savings,996100,Closed,32,84935,2022-04-08,10.0,Medium,No
101755,34,Female,Bangalore,173129.0,1246650.0,774.0,Savings,1050774,Closed,88,211323,2019-07-01,10.0,Low,No
101756,39,Male,Vizag,114356.0,696221.0,731.0,Current,871004,Active,78,314434,2017-07-01,10.0,Medium,No
101757,56,Female,Bangalore,176994.0,1350460.0,564.0,Savings,3003538,Active,75,332208,2016-01-24,10.0,High,No
101758,43,Male,Vizag,102511.0,775132.0,817.0,Savings,1306447,Active,73,330008,2018-05-28,10.0,Low,No
101759,19,Male,Chennai,161904.0,363513.0,626.0,Savings,1592601,Active,19,17331,2023-02-07,10.0,Medium,No
101760,57,Female,Mumbai,199270.0,1128977.0,670.0,Current,3820762,No Loan,63,207823,2019-07-23,10.0,Medium,No
101761,19,Male,Hyderabad,48787.0,228095.0,507.0,Savings,954859,No Loan,26,88041,2016-01-05,10.0,High,No
101762,69,Female,Hyderabad,158801.0,465776.0,641.0,Savings,2417631,Active,64,266632,2023-06-07,10.0,Medium,No
101763,38,Female,Hyderabad,76809.0,397799.0,807.0,Savings,1392597,Active,39,87138,2018-02-19,10.0,Low,No
101764,41,Male,Bangalore,130236.0,955414.0,754.0,Current,962191,Active,50,73783,2019-10-19,10.0,Low,No
101765,33,Female,Chennai,154506.0,483318.0,771.0,Current,3538637,Closed,34,129906,2015-08-20,10.0,Low,No
101766,61,Male,Mumbai,191882.0,1448887.0,580.0,Savings,1178222,Active,100,371916,2023-03-25,10.0,High,No
101767,26,Female,Hyderabad,75284.0,249521.0,721.0,Current,1221913,Active,19,14059,2018-02-16,10.0,Medium,No
101768,27,Female,Vizag,67769.0,426200.0,720.0,Savings,1531301,Closed,44,159456,2021-10-21,10.0,Medium,No
101769,68,Male,Vizag,72545.0,298026.0,575.0,Savings,1568490,Closed,18,48526,2024-06-08,10.0,High,No
101770,59,Female,Mumbai,120196.0,387685.0,599.0,Current,1694354,No Loan,33,27580,2024-02-10,10.0,High,No
101771,58,Female,Vizag,80951.0,399941.0,766.0,Savings,1841891,Active,38,73560,2017-11-04,10.0,Low,No
101772,31,Male,Chennai,165442.0,493897.0,712.0,Savings,1703232,No Loan,29,41421,2024-08-31,10.0,Medium,No
101773,40,Male,Vizag,88551.0,549178.0,680.0,Current,1634417,No Loan,30,28950,2021-06-12,10.0,Medium,No
101774,46,Male,Hyderabad,166501.0,1078061.0,651.0,Savings,3891269,Closed,43,109932,2016-08-04,10.0,Medium,No
101775,28,Male,Hyderabad,140446.0,660492.0,739.0,Savings,2629812,Closed,29,133407,2020-09-05,10.0,Medium,No
101776,29,Male,Bangalore,97465.0,272443.0,833.0,Savings,1104615,Active,31,67361,2023-06-29,10.0,Low,No
101777,66,Male,Hyderabad,179479.0,822321.0,789.0,Current,2628869,Closed,60,214861,2023-10-29,10.0,Low,No
101778,52,Male,Chennai,142007.0,685062.0,775.0,Current,1770342,No Loan,74,233515,2019-04-02,10.0,Low,No
101779,29,Female,Hyderabad,113489.0,817968.0,767.0,Current,876222,Active,26,18471,2019-05-21,10.0,Low,No
101780,33,Female,Vizag,94607.0,337110.0,794.0,Savings,1389053,No Loan,21,88309,2023-07-09,10.0,Low,No
101781,44,Female,Hyderabad,118560.0,267526.0,727.0,Savings,1478706,No Loan,25,42441,2020-08-23,10.0,Medium,No
101782,36,Female,Bangalore,86939.0,455550.0,834.0,Savings,1115836,Closed,35,69269,2018-08-15,10.0,Low,No
101783,29,Female,Bangalore,189115.0,498206.0,656.0,Savings,4411102,Active,34,92517,2016-04-27,10.0,Medium,No
101784,64,Male,Chennai,142168.0,431484.0,637.0,Savings,2604318,Closed,37,91264,2019-11-08,10.0,Medium,No
101785,65,Male,Bangalore,134096.0,824879.0,732.0,Current,1108008,Active,57,243858,2015-03-13,10.0,Medium,No
101786,51,Male,Hyderabad,124191.0,971912.0,845.0,Current,1510985,Active,71,222689,2021-07-07,10.0,Low,No
101787,69,Female,Bangalore,73469.0,285873.0,730.0,Savings,1359936,Active,25,12945,2021-12-26,10.0,Medium,No
101788,43,Male,Hyderabad,75318.0,548233.0,736.0,Current,1622866,Active,39,122876,2022-10-15,10.0,Medium,No
101789,59,Male,Hyderabad,153935.0,836423.0,792.0,Savings,2471290,Closed,32,144641,2022-06-19,10.0,Low,No
101790,48,Female,Hyderabad,62267.0,310309.0,732.0,Savings,1098814,No Loan,31,41745,2023-04-17,10.0,Medium,No
101791,33,Female,Hyderabad,41325.0,208358.0,766.0,Savings,844170,Closed,19,51521,2020-10-17,10.0,Low,No
101792,41,Female,Mumbai,156958.0,548710.0,672.0,Current,3219195,No Loan,56,153598,2023-08-01,10.0,Medium,No
101793,25,Female,Vizag,34075.0,147456.0,779.0,Savings,391721,No Loan,27,46440,2018-10-27,9.3,Low,No
101794,28,Male,Hyderabad,86327.0,437273.0,840.0,Savings,1510998,No Loan,35,141211,2018-04-02,10.0,Low,No
101795,33,Male,Hyderabad,123104.0,298642.0,847.0,Savings,2485606,Closed,13,18384,2019-07-20,10.0,Low,No
101796,34,Male,Hyderabad,58270.0,450340.0,724.0,Savings,1379323,Active,56,211095,2022-05-12,10.0,Medium,No
101797,22,Male,Mumbai,222831.0,1016576.0,652.0,Savings,3883636,Active,29,107242,2023-03-01,10.0,Medium,No
101798,67,Male,Hyderabad,43950.0,289694.0,638.0,Savings,1032714,Active,30,51436,2023-12-26,10.0,Medium,No
101799,52,Male,Mumbai,107258.0,658714.0,674.0,Savings,2452682,Active,46,79227,2016-09-21,10.0,Medium,No
101800,18,Male,Hyderabad,84470.0,200475.0,573.0,Savings,1090573,Active,14,27226,2019-11-03,10.0,High,No
101801,44,Male,Chennai,107631.0,391969.0,813.0,Savings,1007961,No Loan,37,77574,2021-05-18,10.0,Low,No
101802,28,Male,Vizag,83324.0,463286.0,729.0,Current,1931162,No Loan,46,72426,2019-01-29,10.0,Medium,No
101803,60,Female,Chennai,,437794.0,597.0,Savings,1138933,Closed,57,140292,2023-12-12,10.0,High,No
101804,69,Male,Hyderabad,139478.0,922962.0,684.0,Savings,3355295,Closed,41,204352,2022-05-23,10.0,Medium,No
101805,62,Female,Vizag,54462.0,279526.0,708.0,Savings,318974,Active,37,63167,2021-09-05,10.0,Medium,No
101806,22,Female,Mumbai,88754.0,340831.0,699.0,Savings,1986313,No Loan,25,39894,2016-11-14,10.0,Medium,No
101807,21,Female,Hyderabad,77083.0,501031.0,627.0,Savings,1416347,No Loan,46,93911,2023-08-26,10.0,Medium,No
101808,34,Male,Chennai,135109.0,398647.0,759.0,Current,1873475,Active,29,59736,2016-11-02,10.0,Low,No
101809,39,Male,Chennai,142784.0,831957.0,785.0,Current,1371709,Closed,31,60108,2016-03-15,10.0,Low,No
101810,58,Male,Chennai,94430.0,296714.0,766.0,Savings,1090959,Active,31,89547,2021-02-15,10.0,Low,No
101811,45,Male,Hyderabad,131544.0,447327.0,799.0,Current,953688,No Loan,22,91460,2022-12-21,10.0,Low,No
101812,36,Female,Vizag,23213.0,54896.0,703.0,Savings,445400,Active,10,19116,2019-04-24,4.84,Medium,No
101813,58,Male,Bangalore,57414.0,129829.0,799.0,Savings,1429332,No Loan,26,118972,2024-12-14,8.64,Low,No
101814,65,Female,Hyderabad,151359.0,823325.0,605.0,Current,1107365,No Loan,73,224178,2024-12-22,10.0,Medium,No
101815,28,Female,Mumbai,244157.0,1175996.0,654.0,Current,4601582,Active,52,182622,2020-09-03,10.0,Medium,No
101816,39,Female,Mumbai,92340.0,624168.0,728.0,Savings,1431067,Active,43,118165,2018-07-07,10.0,Medium,No
101817,29,Female,Vizag,75131.0,427335.0,684.0,Savings,1009102,Closed,34,155583,2016-11-05,10.0,Medium,No
101818,40,Female,Bangalore,187688.0,1080743.0,775.0,Savings,3818916,Closed,100,185081,2016-01-27,10.0,Low,No
101819,28,Female,Chennai,58787.0,324954.0,684.0,Savings,1206934,No Loan,29,132957,2024-09-13,10.0,Medium,No
101820,39,Male,Mumbai,122494.0,756014.0,704.0,Savings,2920559,No Loan,44,88036,2019-11-17,10.0,Medium,No
101821,50,Male,Hyderabad,110195.0,338088.0,832.0,Current,2484886,No Loan,42,180730,2016-04-06,10.0,Low,No
101822,65,Female,Vizag,60910.0,164236.0,658.0,Savings,399440,Active,20,33389,2024-02-06,9.36,Medium,No
101823,28,Female,Mumbai,136849.0,858872.0,751.0,Current,3272712,Closed,59,101783,2017-10-22,10.0,Low,No
101824,30,Female,Bangalore,165740.0,1173497.0,678.0,Current,979225,Active,46,203227,2021-10-21,10.0,Medium,No
101825,25,Male,Vizag,103375.0,784537.0,784.0,Current,2353147,Active,52,150371,2019-09-05,10.0,Low,No
101826,54,Male,Mumbai,136219.0,797200.0,801.0,Current,1807283,No Loan,47,231817,2024-09-03,10.0,Low,No
101827,36,Female,Mumbai,129547.0,372943.0,802.0,Current,2676463,Closed,27,40315,2019-07-10,10.0,Low,No
101828,51,Male,Bangalore,169385.0,1185503.0,841.0,Savings,1463856,Closed,49,25044,2023-12-11,10.0,Low,No
101829,19,Female,Chennai,59136.0,143121.0,623.0,Savings,1168576,Active,29,51253,2020-07-02,8.67,Medium,No
101830,28,Female,Vizag,85196.0,644458.0,707.0,Savings,732077,Closed,32,58080,2023-05-19,10.0,Medium,No
101831,68,Male,Chennai,32936.0,230623.0,708.0,Savings,624783,No Loan,23,100679,2022-12-01,10.0,Medium,No
101832,54,Male,Mumbai,205375.0,1274079.0,788.0,Savings,4835605,Active,93,194676,2019-02-22,10.0,Low,No
101833,22,Female,Hyderabad,92335.0,551134.0,561.0,Savings,1914804,Active,34,146018,2016-12-19,10.0,High,No
101834,65,Female,Bangalore,150969.0,881565.0,674.0,Savings,2985590,No Loan,31,135679,2016-10-21,10.0,Medium,No
101835,45,Male,Chennai,144295.0,606216.0,738.0,Savings,1173615,No Loan,66,57104,2021-10-31,10.0,Medium,No
101836,48,Male,Vizag,113011.0,253231.0,670.0,Current,1653229,No Loan,35,137490,2015-05-26,10.0,Medium,No
101837,64,Male,Bangalore,143026.0,592213.0,662.0,Current,2715419,Active,60,165210,2022-03-02,10.0,Medium,No
101838,55,Female,Hyderabad,39868.0,204261.0,698.0,Savings,684985,Active,31,65425,2019-04-28,10.0,Medium,No
101839,51,Male,Bangalore,128706.0,283459.0,786.0,Savings,1170554,No Loan,27,101485,2018-04-29,10.0,Low,No
101840,40,Female,Bangalore,101549.0,779957.0,713.0,Savings,1219024,Active,87,378895,2018-10-12,10.0,Medium,No
101841,44,Female,Bangalore,60163.0,475317.0,715.0,Savings,1241295,Active,62,108273,2017-11-25,10.0,Medium,No
101842,55,Male,Bangalore,155039.0,836921.0,719.0,Current,1731337,No Loan,50,91403,2016-07-17,10.0,Medium,No
101843,59,Male,Bangalore,123110.0,670884.0,794.0,Current,2038188,No Loan,27,41345,2021-11-28,10.0,Low,No
101844,33,Female,Hyderabad,165627.0,553805.0,789.0,Current,3268669,Active,61,146283,2023-06-09,10.0,Low,No
101845,37,Male,Hyderabad,113087.0,673741.0,770.0,Savings,2201937,Closed,59,84799,2015-10-29,10.0,Low,No
101846,57,Female,Bangalore,114726.0,450714.0,788.0,Savings,2842459,Active,45,106259,2015-02-02,10.0,Low,No
101847,62,Female,Hyderabad,31844.0,188468.0,680.0,Savings,547236,Closed,25,31155,2019-04-21,10.0,Medium,No
101848,40,Male,Bangalore,61319.0,226504.0,685.0,Savings,568780,Active,29,115524,2015-01-17,10.0,Medium,No
101849,41,Female,Vizag,33303.0,250237.0,830.0,Savings,264505,Closed,24,68548,2016-07-31,10.0,Low,No
101850,35,Male,Vizag,76052.0,599138.0,750.0,Savings,440033,Closed,28,120326,2019-04-18,10.0,Low,No
101851,45,Female,Hyderabad,61536.0,339421.0,787.0,Savings,1281002,Active,35,35918,2021-05-08,10.0,Low,No
101852,21,Female,Bangalore,198063.0,527188.0,559.0,Current,1899997,No Loan,19,60415,2021-12-13,10.0,High,No
101853,26,Female,Hyderabad,124187.0,267219.0,821.0,Current,2348148,No Loan,12,58573,2021-06-09,10.0,Low,No
101854,33,Female,Mumbai,190553.0,1387290.0,686.0,Savings,2939420,Closed,100,387194,2017-10-13,10.0,Medium,No
101855,19,Male,Vizag,53208.0,417715.0,638.0,Savings,1325709,Closed,30,104922,2015-02-24,10.0,Medium,No
101856,42,Female,Vizag,29009.0,80196.0,827.0,Savings,556946,Active,10,25639,2020-06-30,6.26,Low,No
101857,67,Female,Chennai,52474.0,195923.0,550.0,Savings,286110,Closed,32,20937,2016-09-10,10.0,High,No
101858,32,Female,Mumbai,166048.0,812389.0,651.0,Savings,1653382,Active,71,148343,2021-03-30,10.0,Medium,No
101859,40,Female,Bangalore,109214.0,573152.0,796.0,Current,2523955,Closed,47,52470,2024-10-27,10.0,Low,No
